trial_id,uid,batch,trial,rank,etype,organic_rank,top_y,bottom_y,center_y,left_x,right_x,n_total,n_organic,doc_height,screen_height,html_handle,html_signature
p004-b2-t5,4,2,5,2,organic,2,676.0,810.0,743.0,162.0,748.0,11,8,2544,1024,rso[2],div.g tF2Cxc
p004-b2-t5,4,2,5,3,organic,3,812.0,974.0,893.0,162.0,748.0,11,8,2544,1024,rso[3],div.g
p004-b2-t5,4,2,5,4,organic,4,976.0,1090.0,1033.0,162.0,748.0,11,8,2544,1024,rso[4],div.g tF2Cxc
p004-b2-t5,4,2,5,5,organic,5,1092.0,1254.0,1173.0,162.0,748.0,11,8,2544,1024,rso[5],div.g
p004-b2-t5,4,2,5,6,organic,6,1256.0,1371.0,1313.5,162.0,748.0,11,8,2544,1024,rso[6],div.g tF2Cxc
p004-b2-t5,4,2,5,7,organic,7,1373.0,1515.0,1444.0,162.0,748.0,11,8,2544,1024,rso[7],div.hlcw0c
p004-b2-t5,4,2,5,8,native_ad,,1545.0,1694.0,1619.5,162.0,702.0,11,8,2544,1024,,
p004-b2-t5,4,2,5,9,native_ad,,1720.0,1889.0,1804.5,162.0,702.0,11,8,2544,1024,,
p004-b2-t5,4,2,5,10,native_ad,,1917.0,2066.0,1991.5,162.0,702.0,11,8,2544,1024,,
p004-b2-t6,4,2,6,0,native_ad,,163.0,395.0,279.0,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,1,native_ad,,422.0,550.0,486.0,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,2,native_ad,,576.0,665.0,620.5,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,3,organic,0,696.0,757.0,726.5,162.0,748.0,17,9,3293,1024,rso[0],div.hlcw0c
p004-b2-t6,4,2,6,4,image_pack,,802.0,1046.0,924.0,162.0,748.0,17,9,3293,1024,rso[1],"h=""imgs"" div.ULSxyf"
p004-b2-t6,4,2,6,5,organic,1,1089.0,1191.0,1140.0,162.0,748.0,17,9,3293,1024,rso[2],div.g tF2Cxc
p004-b2-t6,4,2,6,6,knowledge_panel,,1226.0,1307.0,1266.5,162.0,748.0,17,9,3293,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p004-b2-t6,4,2,6,7,organic,2,1342.0,1479.0,1410.5,162.0,748.0,17,9,3293,1024,rso[4],div.g tF2Cxc
p004-b2-t6,4,2,6,8,organic,3,1481.0,1594.0,1537.5,162.0,748.0,17,9,3293,1024,rso[5],div.g tF2Cxc
p004-b2-t6,4,2,6,9,organic,4,1596.0,1733.0,1664.5,162.0,748.0,17,9,3293,1024,rso[6],div.g tF2Cxc
p004-b2-t6,4,2,6,10,organic,5,1735.0,1849.0,1792.0,162.0,748.0,17,9,3293,1024,rso[7],div.g tF2Cxc
p004-b2-t6,4,2,6,11,organic,6,1851.0,1985.0,1918.0,162.0,748.0,17,9,3293,1024,rso[8],div.g tF2Cxc
p004-b2-t6,4,2,6,12,organic,7,1987.0,2108.0,2047.5,162.0,748.0,17,9,3293,1024,rso[9],div.g tF2Cxc
p004-b2-t6,4,2,6,13,native_ad,,2140.0,2209.0,2174.5,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,14,native_ad,,2235.0,2304.0,2269.5,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,15,native_ad,,2331.0,2459.0,2395.0,162.0,702.0,17,9,3293,1024,,
p004-b2-t6,4,2,6,16,organic,8,2504.0,2735.0,2619.5,162.0,748.0,17,9,3293,1024,rso[10],div.hlcw0c
p004-b2-t7,4,2,7,0,organic,0,133.0,270.0,201.5,162.0,748.0,12,7,2360,1024,rso[0],div.hlcw0c
p004-b2-t7,4,2,7,1,image_pack,,272.0,556.0,414.0,162.0,748.0,12,7,2360,1024,rso[1],"h=""imgs"" div.ULSxyf"
p004-b2-t7,4,2,7,2,organic,1,558.0,676.0,617.0,162.0,748.0,12,7,2360,1024,rso[2],div.g tF2Cxc
p004-b2-t7,4,2,7,3,organic,2,678.0,792.0,735.0,162.0,748.0,12,7,2360,1024,rso[3],div.g tF2Cxc
p004-b2-t7,4,2,7,4,organic,3,794.0,930.0,862.0,162.0,748.0,12,7,2360,1024,rso[4],div.g tF2Cxc
p004-b2-t7,4,2,7,5,organic,4,932.0,1066.0,999.0,162.0,748.0,12,7,2360,1024,rso[5],div.g tF2Cxc
p004-b2-t7,4,2,7,6,organic,5,1068.0,1284.0,1176.0,162.0,748.0,12,7,2360,1024,rso[6],div.(no class)
p004-b2-t7,4,2,7,7,knowledge_panel,,1286.0,1420.0,1353.0,162.0,748.0,12,7,2360,1024,rso[7],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p004-b2-t7,4,2,7,8,organic,6,1422.0,1519.0,1470.5,162.0,748.0,12,7,2360,1024,rso[8],div.g tF2Cxc
p004-b2-t7,4,2,7,9,native_ad,,1551.0,1620.0,1585.5,162.0,702.0,12,7,2360,1024,,
p004-b2-t7,4,2,7,10,native_ad,,1647.0,1755.0,1701.0,162.0,702.0,12,7,2360,1024,,
p004-b2-t7,4,2,7,11,native_ad,,1782.0,1851.0,1816.5,162.0,702.0,12,7,2360,1024,,
p004-b2-t8,4,2,8,0,dd_top,,158.0,540.0,349.0,162.0,748.0,11,8,3135,1024,,
p004-b2-t8,4,2,8,1,image_pack,,574.0,1044.0,809.0,162.0,748.0,11,8,3135,1024,rso[0],"h=""imgs"" div.ULSxyf"
p004-b2-t8,4,2,8,2,organic,0,1046.0,1343.0,1194.5,162.0,748.0,11,8,3135,1024,rso[1],div.g tF2Cxc
p004-b2-t8,4,2,8,3,organic,1,1345.0,1482.0,1413.5,162.0,748.0,11,8,3135,1024,rso[2],div.g tF2Cxc
p004-b2-t8,4,2,8,4,organic,2,1484.0,1620.0,1552.0,162.0,748.0,11,8,3135,1024,rso[3],div.g
p004-b2-t8,4,2,8,5,organic,3,1622.0,1804.0,1713.0,162.0,748.0,11,8,3135,1024,rso[4],div.g
p004-b2-t8,4,2,8,6,organic,4,1806.0,1964.0,1885.0,162.0,748.0,11,8,3135,1024,rso[5],div.g tF2Cxc
p004-b2-t8,4,2,8,7,organic,5,1966.0,2085.0,2025.5,162.0,748.0,11,8,3135,1024,rso[6],div.g tF2Cxc
p004-b2-t8,4,2,8,8,organic,6,2087.0,2201.0,2144.0,162.0,748.0,11,8,3135,1024,rso[7],div.g tF2Cxc
p004-b2-t8,4,2,8,9,organic,7,2203.0,2317.0,2260.0,162.0,748.0,11,8,3135,1024,rso[8],div.hlcw0c
p004-b2-t8,4,2,8,10,native_ad,,2448.0,2597.0,2522.5,162.0,702.0,11,8,3135,1024,,
p004-b2-t9,4,2,9,0,native_ad,,163.0,272.0,217.5,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,1,native_ad,,299.0,408.0,353.5,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,2,native_ad,,435.0,544.0,489.5,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,3,native_ad,,571.0,661.0,616.0,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,4,organic,0,691.0,792.0,741.5,162.0,748.0,16,8,2821,1024,rso[0],div.g tF2Cxc
p004-b2-t9,4,2,9,5,organic,1,827.0,1010.0,918.5,162.0,748.0,16,8,2821,1024,rso[1],div.(no class)
p004-b2-t9,4,2,9,6,knowledge_panel,,1044.0,1146.0,1095.0,162.0,748.0,16,8,2821,1024,rso[2],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p004-b2-t9,4,2,9,7,organic,2,1181.0,1282.0,1231.5,162.0,748.0,16,8,2821,1024,rso[3],div.g tF2Cxc
p004-b2-t9,4,2,9,8,organic,3,1317.0,1414.0,1365.5,162.0,748.0,16,8,2821,1024,rso[4],div.g tF2Cxc
p004-b2-t9,4,2,9,9,organic,4,1416.0,1530.0,1473.0,162.0,748.0,16,8,2821,1024,rso[5],div.g tF2Cxc
p004-b2-t9,4,2,9,10,organic,5,1532.0,1645.0,1588.5,162.0,748.0,16,8,2821,1024,rso[6],div.g tF2Cxc
p004-b2-t9,4,2,9,11,organic,6,1647.0,1781.0,1714.0,162.0,748.0,16,8,2821,1024,rso[7],div.g tF2Cxc
p004-b2-t9,4,2,9,12,organic,7,1783.0,1881.0,1832.0,162.0,748.0,16,8,2821,1024,rso[8],div.g tF2Cxc
p004-b2-t9,4,2,9,13,native_ad,,1911.0,2080.0,1995.5,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,14,native_ad,,2106.0,2175.0,2140.5,162.0,702.0,16,8,2821,1024,,
p004-b2-t9,4,2,9,15,native_ad,,2203.0,2272.0,2237.5,162.0,702.0,16,8,2821,1024,,
p004-b3-t1,4,3,1,0,dd_top,,158.0,540.0,349.0,162.0,748.0,12,7,3444,1024,,
p004-b3-t1,4,3,1,1,organic,0,560.0,677.0,618.5,162.0,748.0,12,7,3444,1024,rso[0],div.g tF2Cxc
p004-b3-t1,4,3,1,2,organic,1,679.0,793.0,736.0,162.0,748.0,12,7,3444,1024,rso[1],div.g tF2Cxc
p004-b3-t1,4,3,1,3,organic,2,795.0,1031.0,913.0,162.0,748.0,12,7,3444,1024,rso[2],div.(no class)
p004-b3-t1,4,3,1,4,organic,3,1033.0,1273.0,1153.0,162.0,748.0,12,7,3444,1024,rso[3],div.hlcw0c
p004-b3-t1,4,3,1,5,image_pack,,1275.0,1561.0,1418.0,162.0,748.0,12,7,3444,1024,rso[4],"h=""imgs"" div.ULSxyf"
p004-b3-t1,4,3,1,6,organic,4,1563.0,1703.0,1633.0,162.0,748.0,12,7,3444,1024,rso[5],div.g tF2Cxc
p004-b3-t1,4,3,1,7,organic,5,1705.0,1836.0,1770.5,162.0,748.0,12,7,3444,1024,rso[6],div.g tF2Cxc
p004-b3-t1,4,3,1,8,organic,6,1838.0,1939.0,1888.5,162.0,748.0,12,7,3444,1024,rso[7],div.hlcw0c
p004-b3-t1,4,3,1,9,native_ad,,1970.0,2059.0,2014.5,162.0,702.0,12,7,3444,1024,,
p004-b3-t1,4,3,1,10,native_ad,,2086.0,2215.0,2150.5,162.0,702.0,12,7,3444,1024,,
p004-b3-t1,4,3,1,11,native_ad,,2241.0,2310.0,2275.5,162.0,702.0,12,7,3444,1024,,
p004-b3-t10,4,3,10,0,native_ad,,163.0,415.0,289.0,162.0,702.0,17,8,3521,1024,,
p004-b3-t10,4,3,10,1,native_ad,,441.0,550.0,495.5,162.0,702.0,17,8,3521,1024,,
p004-b3-t10,4,3,10,2,native_ad,,577.0,667.0,622.0,162.0,702.0,17,8,3521,1024,,
p004-b3-t10,4,3,10,3,organic,0,694.0,881.0,787.5,162.0,748.0,17,8,3521,1024,rso[0],div.hlcw0c
p004-b3-t10,4,3,10,4,image_pack,,926.0,1170.0,1048.0,162.0,748.0,17,8,3521,1024,rso[1],"h=""imgs"" div.ULSxyf"
p004-b3-t10,4,3,10,5,knowledge_panel,,1210.0,1315.0,1262.5,162.0,748.0,17,8,3521,1024,rso[2],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p004-b3-t10,4,3,10,6,organic,1,1349.0,1465.0,1407.0,162.0,748.0,17,8,3521,1024,rso[3],div.g tF2Cxc
p004-b3-t10,4,3,10,7,organic,2,1467.0,1582.0,1524.5,162.0,748.0,17,8,3521,1024,rso[4],div.g tF2Cxc
p004-b3-t10,4,3,10,8,organic,3,1584.0,1696.0,1640.0,162.0,748.0,17,8,3521,1024,rso[5],div.g tF2Cxc
p004-b3-t10,4,3,10,9,organic,4,1698.0,1841.0,1769.5,162.0,748.0,17,8,3521,1024,rso[6],div.g tF2Cxc
p004-b3-t10,4,3,10,10,organic,5,1843.0,1952.0,1897.5,162.0,748.0,17,8,3521,1024,rso[7],div.hlcw0c
p004-b3-t10,4,3,10,11,paa,,1954.0,2081.0,2017.5,162.0,748.0,17,8,3521,1024,rso[8],"h=""paa"" div.ULSxyf"
p004-b3-t10,4,3,10,12,organic,6,2083.0,2223.0,2153.0,162.0,748.0,17,8,3521,1024,rso[9],div.g tF2Cxc
p004-b3-t10,4,3,10,13,organic,7,2225.0,2323.0,2274.0,162.0,748.0,17,8,3521,1024,rso[10],div.hlcw0c
p004-b3-t10,4,3,10,14,native_ad,,2354.0,2523.0,2438.5,162.0,702.0,17,8,3521,1024,,
p004-b3-t10,4,3,10,15,native_ad,,2549.0,2618.0,2583.5,162.0,702.0,17,8,3521,1024,,
p004-b3-t10,4,3,10,16,native_ad,,2645.0,2794.0,2719.5,162.0,702.0,17,8,3521,1024,,
p004-b3-t2,4,3,2,0,dd_top,,158.0,540.0,349.0,162.0,748.0,11,8,3599,1024,,
p004-b3-t2,4,3,2,1,organic,0,558.0,875.0,716.5,162.0,748.0,11,8,3599,1024,rso[0],div.(no class)
p004-b3-t2,4,3,2,2,organic,1,877.0,1020.0,948.5,162.0,748.0,11,8,3599,1024,rso[1],div.hlcw0c
p004-b3-t2,4,3,2,3,paa,,1022.0,1210.0,1116.0,162.0,748.0,11,8,3599,1024,rso[2],"h=""paa"" div.ULSxyf"
p004-b3-t2,4,3,2,4,organic,2,1212.0,1381.0,1296.5,162.0,748.0,11,8,3599,1024,rso[3],div.g tF2Cxc
p004-b3-t2,4,3,2,5,organic,3,1383.0,1517.0,1450.0,162.0,748.0,11,8,3599,1024,rso[4],div.g tF2Cxc
p004-b3-t2,4,3,2,6,organic,4,1519.0,1652.0,1585.5,162.0,748.0,11,8,3599,1024,rso[5],div.g tF2Cxc
p004-b3-t2,4,3,2,7,organic,5,1654.0,1768.0,1711.0,162.0,748.0,11,8,3599,1024,rso[6],div.g tF2Cxc
p004-b3-t2,4,3,2,8,organic,6,1770.0,1911.0,1840.5,162.0,748.0,11,8,3599,1024,rso[7],div.hlcw0c
p004-b3-t2,4,3,2,9,image_pack,,1913.0,2198.0,2055.5,162.0,748.0,11,8,3599,1024,rso[8],"h=""imgs"" div.ULSxyf"
p004-b3-t2,4,3,2,10,organic,7,2200.0,2340.0,2270.0,162.0,748.0,11,8,3599,1024,rso[9],div.hlcw0c
p004-b3-t3,4,3,3,0,native_ad,,263.0,371.0,317.0,162.0,702.0,10,7,2253,1024,,
p004-b3-t3,4,3,3,1,organic,0,401.0,548.0,474.5,162.0,748.0,10,7,2253,1024,rso[0],div.g
p004-b3-t3,4,3,3,2,organic,1,550.0,847.0,698.5,162.0,748.0,10,7,2253,1024,rso[1],div.g
p004-b3-t3,4,3,3,3,organic,2,849.0,1002.0,925.5,162.0,748.0,10,7,2253,1024,rso[2],div.g
p004-b3-t3,4,3,3,4,organic,3,1004.0,1114.0,1059.0,162.0,748.0,10,7,2253,1024,rso[3],div.g tF2Cxc
p004-b3-t3,4,3,3,5,organic,4,1116.0,1333.0,1224.5,162.0,748.0,10,7,2253,1024,rso[4],div.g tF2Cxc
p004-b3-t3,4,3,3,6,organic,5,1335.0,1449.0,1392.0,162.0,748.0,10,7,2253,1024,rso[5],div.g tF2Cxc
p004-b3-t3,4,3,3,7,organic,6,1451.0,1583.0,1517.0,162.0,748.0,10,7,2253,1024,rso[6],div.hlcw0c
p004-b3-t3,4,3,3,8,unknown_widget,,1585.0,1720.0,1652.5,162.0,748.0,10,7,2253,1024,,
p004-b3-t3,4,3,3,9,unknown_widget,,1722.0,1800.0,1761.0,162.0,748.0,10,7,2253,1024,,
p004-b3-t4,4,3,4,0,dd_top,,158.0,492.0,325.0,162.0,749.0,14,8,3117,1024,,
p004-b3-t4,4,3,4,1,organic,0,509.0,604.0,556.5,162.0,748.0,14,8,3117,1024,rso[0],div.(no class)
p004-b3-t4,4,3,4,2,organic,1,606.0,759.0,682.5,162.0,748.0,14,8,3117,1024,rso[1],div.g
p004-b3-t4,4,3,4,3,organic,2,761.0,925.0,843.0,162.0,748.0,14,8,3117,1024,rso[2],div.g tF2Cxc
p004-b3-t4,4,3,4,4,organic,3,927.0,1060.0,993.5,162.0,748.0,14,8,3117,1024,rso[3],div.g
p004-b3-t4,4,3,4,5,organic,4,1062.0,1245.0,1153.5,162.0,748.0,14,8,3117,1024,rso[4],div.g tF2Cxc
p004-b3-t4,4,3,4,6,organic,5,1247.0,1382.0,1314.5,162.0,748.0,14,8,3117,1024,rso[5],div.g tF2Cxc
p004-b3-t4,4,3,4,7,organic,6,1384.0,1517.0,1450.5,162.0,748.0,14,8,3117,1024,rso[6],div.g tF2Cxc
p004-b3-t4,4,3,4,8,organic,7,1519.0,1633.0,1576.0,162.0,748.0,14,8,3117,1024,rso[7],div.hlcw0c
p004-b3-t4,4,3,4,9,image_pack,,1635.0,1754.0,1694.5,162.0,748.0,14,8,3117,1024,rso[8],"h=""imgs"" div.ULSxyf"
p004-b3-t4,4,3,4,10,unknown_widget,,1756.0,2021.0,1888.5,162.0,748.0,14,8,3117,1024,,
p004-b3-t4,4,3,4,11,native_ad,,2061.0,2210.0,2135.5,162.0,702.0,14,8,3117,1024,,
p004-b3-t4,4,3,4,12,native_ad,,2238.0,2407.0,2322.5,162.0,702.0,14,8,3117,1024,,
p004-b3-t4,4,3,4,13,native_ad,,2433.0,2582.0,2507.5,162.0,702.0,14,8,3117,1024,,
p004-b3-t5,4,3,5,0,organic,0,133.0,269.0,201.0,162.0,748.0,13,8,2373,1024,rso[0],div.g tF2Cxc
p004-b3-t5,4,3,5,1,organic,1,304.0,403.0,353.5,162.0,748.0,13,8,2373,1024,rso[1],div.hlcw0c
p004-b3-t5,4,3,5,2,image_pack,,429.0,507.0,468.0,162.0,748.0,13,8,2373,1024,rso[2],"h=""imgs"" div.ULSxyf"
p004-b3-t5,4,3,5,3,organic,2,551.0,814.0,682.5,162.0,748.0,13,8,2373,1024,rso[3],div.g tF2Cxc
p004-b3-t5,4,3,5,4,organic,3,816.0,934.0,875.0,162.0,748.0,13,8,2373,1024,rso[4],div.g tF2Cxc
p004-b3-t5,4,3,5,5,organic,4,936.0,1050.0,993.0,162.0,748.0,13,8,2373,1024,rso[5],div.g tF2Cxc
p004-b3-t5,4,3,5,6,knowledge_panel,,1052.0,1167.0,1109.5,162.0,748.0,13,8,2373,1024,rso[6],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p004-b3-t5,4,3,5,7,organic,5,1169.0,1282.0,1225.5,162.0,748.0,13,8,2373,1024,rso[7],div.g tF2Cxc
p004-b3-t5,4,3,5,8,organic,6,1284.0,1420.0,1352.0,162.0,748.0,13,8,2373,1024,rso[8],div.g tF2Cxc
p004-b3-t5,4,3,5,9,organic,7,1422.0,1539.0,1480.5,162.0,748.0,13,8,2373,1024,rso[9],div.hlcw0c
p004-b3-t5,4,3,5,10,native_ad,,1571.0,1679.0,1625.0,162.0,702.0,13,8,2373,1024,,
p004-b3-t5,4,3,5,11,native_ad,,1706.0,1814.0,1760.0,162.0,702.0,13,8,2373,1024,,
p004-b3-t5,4,3,5,12,native_ad,,1841.0,1910.0,1875.5,162.0,702.0,13,8,2373,1024,,
p004-b3-t6,4,3,6,0,dd_top,,158.0,540.0,349.0,162.0,749.0,10,7,3209,1024,,
p004-b3-t6,4,3,6,1,image_pack,,592.0,857.0,724.5,162.0,748.0,10,7,3209,1024,rso[0],"h=""imgs"" div.ULSxyf"
p004-b3-t6,4,3,6,2,organic,0,859.0,997.0,928.0,162.0,748.0,10,7,3209,1024,rso[1],div.g tF2Cxc
p004-b3-t6,4,3,6,3,organic,1,999.0,1112.0,1055.5,162.0,748.0,10,7,3209,1024,rso[2],div.g tF2Cxc
p004-b3-t6,4,3,6,4,organic,2,1114.0,1349.0,1231.5,162.0,748.0,10,7,3209,1024,rso[3],div.(no class)
p004-b3-t6,4,3,6,5,organic,3,1351.0,1466.0,1408.5,162.0,748.0,10,7,3209,1024,rso[4],div.g tF2Cxc
p004-b3-t6,4,3,6,6,organic,4,1468.0,1580.0,1524.0,162.0,748.0,10,7,3209,1024,rso[5],div.g tF2Cxc
p004-b3-t6,4,3,6,7,organic,5,1582.0,1698.0,1640.0,162.0,748.0,10,7,3209,1024,rso[6],div.g tF2Cxc
p004-b3-t6,4,3,6,8,organic,6,1700.0,1920.0,1810.0,162.0,748.0,10,7,3209,1024,rso[7],div.hlcw0c
p004-b3-t6,4,3,6,9,native_ad,,1952.0,2021.0,1986.5,162.0,702.0,10,7,3209,1024,,
p004-b3-t7,4,3,7,0,dd_top,,158.0,437.0,297.5,162.0,748.0,15,8,3356,1024,,
p004-b3-t7,4,3,7,1,native_ad,,454.0,583.0,518.5,162.0,702.0,15,8,3356,1024,,
p004-b3-t7,4,3,7,2,native_ad,,610.0,679.0,644.5,162.0,702.0,15,8,3356,1024,,
p004-b3-t7,4,3,7,3,organic,0,705.0,826.0,765.5,162.0,748.0,15,8,3356,1024,rso[0],div.g tF2Cxc
p004-b3-t7,4,3,7,4,organic,1,828.0,1009.0,918.5,162.0,748.0,15,8,3356,1024,rso[1],div.g
p004-b3-t7,4,3,7,5,organic,2,1011.0,1125.0,1068.0,162.0,748.0,15,8,3356,1024,rso[2],div.g tF2Cxc
p004-b3-t7,4,3,7,6,organic,3,1127.0,1363.0,1245.0,162.0,748.0,15,8,3356,1024,rso[3],div.(no class)
p004-b3-t7,4,3,7,7,organic,4,1365.0,1549.0,1457.0,162.0,748.0,15,8,3356,1024,rso[4],div.g
p004-b3-t7,4,3,7,8,organic,5,1551.0,1663.0,1607.0,162.0,748.0,15,8,3356,1024,rso[5],div.g tF2Cxc
p004-b3-t7,4,3,7,9,organic,6,1665.0,1781.0,1723.0,162.0,748.0,15,8,3356,1024,rso[6],div.g tF2Cxc
p004-b3-t7,4,3,7,10,organic,7,1783.0,1902.0,1842.5,162.0,748.0,15,8,3356,1024,rso[7],div.hlcw0c
p004-b3-t7,4,3,7,11,image_pack,,1904.0,2169.0,2036.5,162.0,748.0,15,8,3356,1024,rso[8],"h=""imgs"" div.ULSxyf"
p004-b3-t7,4,3,7,12,native_ad,,2210.0,2379.0,2294.5,162.0,702.0,15,8,3356,1024,,
p004-b3-t7,4,3,7,13,native_ad,,2405.0,2574.0,2489.5,162.0,702.0,15,8,3356,1024,,
p004-b3-t7,4,3,7,14,native_ad,,2601.0,2670.0,2635.5,162.0,702.0,15,8,3356,1024,,
p004-b3-t8,4,3,8,0,dd_top,,158.0,509.0,333.5,162.0,749.0,13,9,2755,1024,,
p004-b3-t8,4,3,8,1,image_pack,,560.0,824.0,692.0,162.0,748.0,13,9,2755,1024,rso[0],"h=""imgs"" div.ULSxyf"
p004-b3-t8,4,3,8,2,organic,0,826.0,1014.0,920.0,162.0,748.0,13,9,2755,1024,rso[1],div.g
p004-b3-t8,4,3,8,3,organic,1,1016.0,1130.0,1073.0,162.0,748.0,13,9,2755,1024,rso[2],div.g tF2Cxc
p004-b3-t8,4,3,8,4,organic,2,1132.0,1245.0,1188.5,162.0,748.0,13,9,2755,1024,rso[3],div.g tF2Cxc
p004-b3-t8,4,3,8,5,organic,3,1247.0,1409.0,1328.0,162.0,748.0,13,9,2755,1024,rso[4],div.g
p004-b3-t8,4,3,8,6,organic,4,1411.0,1526.0,1468.5,162.0,748.0,13,9,2755,1024,rso[5],div.g tF2Cxc
p004-b3-t8,4,3,8,7,organic,5,1528.0,1642.0,1585.0,162.0,748.0,13,9,2755,1024,rso[6],div.g tF2Cxc
p004-b3-t8,4,3,8,8,organic,6,1644.0,1781.0,1712.5,162.0,748.0,13,9,2755,1024,rso[7],div.g tF2Cxc
p004-b3-t8,4,3,8,9,organic,7,1783.0,1897.0,1840.0,162.0,748.0,13,9,2755,1024,rso[8],div.g tF2Cxc
p004-b3-t8,4,3,8,10,organic,8,1899.0,1997.0,1948.0,162.0,748.0,13,9,2755,1024,rso[9],div.hlcw0c
p004-b3-t8,4,3,8,11,native_ad,,2028.0,2136.0,2082.0,162.0,702.0,13,9,2755,1024,,
p004-b3-t8,4,3,8,12,native_ad,,2163.0,2232.0,2197.5,162.0,702.0,13,9,2755,1024,,
p004-b4-t1,4,4,1,0,native_ad,,163.0,312.0,237.5,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,1,native_ad,,339.0,448.0,393.5,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,2,native_ad,,475.0,565.0,520.0,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,3,native_ad,,591.0,660.0,625.5,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,4,organic,0,687.0,894.0,790.5,162.0,748.0,15,7,3130,1024,rso[0],div.(no class)
p004-b4-t1,4,4,1,5,organic,1,928.0,1010.0,969.0,162.0,748.0,15,7,3130,1024,rso[1],div.g tF2Cxc
p004-b4-t1,4,4,1,6,organic,2,1041.0,1126.0,1083.5,162.0,748.0,15,7,3130,1024,rso[2],div.hlcw0c
p004-b4-t1,4,4,1,7,image_pack,,1170.0,1414.0,1292.0,162.0,748.0,15,7,3130,1024,rso[3],"h=""imgs"" div.ULSxyf"
p004-b4-t1,4,4,1,8,organic,3,1435.0,1555.0,1495.0,162.0,748.0,15,7,3130,1024,rso[4],div.g tF2Cxc
p004-b4-t1,4,4,1,9,organic,4,1557.0,1773.0,1665.0,162.0,748.0,15,7,3130,1024,rso[5],div.(no class)
p004-b4-t1,4,4,1,10,organic,5,1775.0,1889.0,1832.0,162.0,748.0,15,7,3130,1024,rso[6],div.g tF2Cxc
p004-b4-t1,4,4,1,11,organic,6,1891.0,1992.0,1941.5,162.0,748.0,15,7,3130,1024,rso[7],div.hlcw0c
p004-b4-t1,4,4,1,12,native_ad,,2024.0,2173.0,2098.5,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,13,native_ad,,2199.0,2327.0,2263.0,162.0,702.0,15,7,3130,1024,,
p004-b4-t1,4,4,1,14,native_ad,,2355.0,2463.0,2409.0,162.0,702.0,15,7,3130,1024,,
p004-b4-t10,4,4,10,0,image_pack,,133.0,430.0,281.5,162.0,748.0,11,8,2199,1024,rso[0],"h=""imgs"" div.ULSxyf"
p004-b4-t10,4,4,10,1,organic,0,432.0,548.0,490.0,162.0,748.0,11,8,2199,1024,rso[1],div.g tF2Cxc
p004-b4-t10,4,4,10,2,organic,1,550.0,660.0,605.0,162.0,748.0,11,8,2199,1024,rso[2],div.g tF2Cxc
p004-b4-t10,4,4,10,3,organic,2,662.0,795.0,728.5,162.0,748.0,11,8,2199,1024,rso[3],div.g tF2Cxc
p004-b4-t10,4,4,10,4,organic,3,797.0,937.0,867.0,162.0,748.0,11,8,2199,1024,rso[4],div.g
p004-b4-t10,4,4,10,5,organic,4,939.0,1083.0,1011.0,162.0,748.0,11,8,2199,1024,rso[5],div.g
p004-b4-t10,4,4,10,6,organic,5,1085.0,1303.0,1194.0,162.0,748.0,11,8,2199,1024,rso[6],div.(no class)
p004-b4-t10,4,4,10,7,organic,6,1305.0,1418.0,1361.5,162.0,748.0,11,8,2199,1024,rso[7],div.g tF2Cxc
p004-b4-t10,4,4,10,8,organic,7,1420.0,1519.0,1469.5,162.0,748.0,11,8,2199,1024,rso[8],div.hlcw0c
p004-b4-t10,4,4,10,9,native_ad,,1550.0,1658.0,1604.0,162.0,702.0,11,8,2199,1024,,
p004-b4-t10,4,4,10,10,native_ad,,1685.0,1754.0,1719.5,162.0,702.0,11,8,2199,1024,,
p004-b4-t2,4,4,2,0,dd_top,,158.0,509.0,333.5,162.0,748.0,13,10,2577,1024,,
p004-b4-t2,4,4,2,1,organic,0,528.0,644.0,586.0,162.0,748.0,13,10,2577,1024,rso[0],div.g tF2Cxc
p004-b4-t2,4,4,2,2,organic,1,646.0,782.0,714.0,162.0,748.0,13,10,2577,1024,rso[1],div.g tF2Cxc
p004-b4-t2,4,4,2,3,organic,2,784.0,897.0,840.5,162.0,748.0,13,10,2577,1024,rso[2],div.g tF2Cxc
